name,expr,n_vars,n_pdn,n_pun,n_common_neg,total,pdn_ok,pun_ok,complete
P10378,!b*c*!d+!b*!c*d+b*c*d+!a,4,8,9,4,25,True,True,True
P10379,!b*c*!d+!b*!c*d+b*c*d+!a*d+!a*b,4,9,13,4,30,True,True,True
P10380,b*c*d+!b*!d+!a*d+!b*!c+!a*c,4,13,11,4,32,True,True,True
P10381,a*!b*!d+!b*!c*d+b*c*d+!a*d+!a*c,4,12,16,4,36,True,True,True
P10382,!b*c*!d+!b*!c*d+b*c*d+!a*d+!a*c+!a*!b,4,11,16,4,35,True,True,True
P10383,!b*c*!d+!b*!c*d+b*c*d+!a*d+!a*c,4,13,18,4,39,True,True,True
P10388,a*!c*!d+a*!b*!d+b*c*d+!a*b*c+!a*d+!b*!c,4,,,,,False,False,False
P10389,a*!c*!d+a*!b*!d+!b*!c*d+b*c*d+!a*b*c+!a*d,4,17,11,4,36,True,True,True
P10390,a*b*!c*!d+a*!b*c*!d+!b*!c*d+b*c*d+!a*!b*!c+!a*b*c+!a*d,4,,,,,False,False,False
P10391,a*b*!c*!d+a*!b*c*!d+!b*!c*d+b*c*d+!a*b*c+!a*d,4,20,17,4,45,True,True,True
P10392,a*!b*!d+b*c*d+!a*d+!b*!c+!a*b,4,13,12,4,33,True,True,True
P10393,a*!b*!d+!b*!c*d+b*c*d+!a*d+!a*b,4,11,11,4,30,True,True,True
P10394,a*!b*c*!d+!b*!c*d+b*c*d+!a*d+!a*!c+!a*b,4,16,12,4,36,True,True,True
P10395,a*!b*c*!d+!b*!c*d+b*c*d+!a*d+!a*b,4,15,14,4,37,True,True,True
P10396,a*!b*!d+b*c*d+!a*b*c+!a*d+!b*!c,4,15,,,,True,False,False
P10397,a*!b*!d+!b*!c*d+b*c*d+!a*b*c+!a*d,4,,14,,,False,True,False
P10398,a*!b*c*!d+!b*!c*d+b*c*d+!a*!b*!c+!a*b*c+!a*d,4,19,,,,True,False,False
P10399,a*!b*c*!d+!b*!c*d+b*c*d+!a*b*c+!a*d,4,,14,,,False,True,False
P10408,b*c*d+!b*!c+!a,4,6,9,3,21,True,True,True
P10409,b*c*d+a*!b*!c+!a*d+!a*c+!a*b,4,13,10,3,29,True,True,True
P10410,!b*!c*d+b*c*d+!a,4,6,6,3,18,True,True,True
P10411,!b*!c*d+b*c*d+!a*c+!a*b,4,8,7,3,21,True,True,True
P10412,b*c*d+!a*d+!b*!c+!a*c,4,9,8,3,23,True,True,True
P10413,b*c*d+a*!b*!c+!a*d+!a*c,4,12,12,3,30,True,True,True
P10414,!b*!c*d+b*c*d+!a*d+!a*c+!a*!b,4,9,9,3,24,True,True,True
P10415,!b*!c*d+b*c*d+!a*d+!a*c,4,8,8,3,22,True,True,True
P10428,b*c*d+!a*b*c+!a*d+!b*!c,4,10,13,3,29,True,True,True
P10429,b*c*d+a*!b*!c+!a*b*c+!a*d,4,14,13,3,33,True,True,True
P10430,!b*!c*d+b*c*d+!a*!b*!c+!a*b*c+!a*d,4,12,15,3,33,True,True,True
P10431,!b*!c*d+b*c*d+!a*b*c+!a*d,4,8,13,3,27,True,True,True
P10432,b*c*d+!c*!d+!b*!d+!a*d+!b*!c,4,9,10,4,27,True,True,True
P10433,a*!c*!d+!b*c*!d+!b*!c*d+b*c*d+!a*b*!c+!a*d,4,11,15,4,34,True,True,True
P10434,b*!c*!d+!b*c*!d+!b*!c*d+b*c*d+!a*d+!a*!c,4,11,13,4,32,True,True,True
P10435,b*!c*!d+!b*c*!d+!b*!c*d+b*c*d+!a*d,4,10,17,4,35,True,True,True
P10436,a*!c*!d+b*c*d+!b*!d+!a*d+!b*!c,4,13,10,4,31,True,True,True
P10437,a*!c*!d+!b*c*!d+!b*!c*d+b*c*d+!a*d,4,10,14,4,32,True,True,True
P10438,a*b*!c*!d+!b*c*!d+!b*!c*d+b*c*d+!a*d+!a*!b,4,16,15,4,39,True,True,True
P10439,a*b*!c*!d+!b*c*!d+!b*!c*d+b*c*d+!a*d,4,18,19,4,45,True,True,True
P10440,b*c*d+!b*!d+!a*d+!b*!c+!a*!c,4,10,9,4,27,True,True,True
P10441,a*!b*!d+!b*!c*d+b*c*d+!a*b*!c+!a*!b*c,4,12,17,4,37,True,True,True
P10442,!b*c*!d+!b*!c*d+b*c*d+!a*d+!a*!c,4,10,10,4,28,True,True,True
P10443,!b*c*!d+!b*!c*d+b*c*d+!a*b*!c+!a*d,4,10,15,4,33,True,True,True
P10444,b*c*d+!b*!d+!a*d+!b*!c,4,7,13,4,28,True,True,True
P10445,!b*c*!d+a*!b*!d+!b*!c*d+b*c*d+!a*d,4,10,15,4,33,True,True,True
P10446,!b*c*!d+!b*!c*d+b*c*d+!a*d+!a*!b,4,10,12,4,30,True,True,True
P10447,!b*c*!d+!b*!c*d+b*c*d+!a*d,4,8,18,4,34,True,True,True
P10452,a*!c*!d+a*!b*!d+b*c*d+!a*d+!b*!c,4,10,11,4,29,True,True,True
P10453,a*!c*!d+a*!b*!d+!b*!c*d+b*c*d+!a*d,4,12,14,4,34,True,True,True
P10454,a*b*!c*!d+a*!b*c*!d+!b*!c*d+b*c*d+!a*!b*!c+!a*d,4,,19,,,False,True,False
P10455,a*b*!c*!d+a*!b*c*!d+!b*!c*d+b*c*d+!a*d,4,,,,,False,False,False
P10456,a*!b*!d+b*c*d+!a*d+!b*!c+!a*!c,4,10,15,4,33,True,True,True
P10457,a*!b*!d+!b*!c*d+b*c*d+!a*b*!c+!a*d,4,9,13,4,30,True,True,True
P10458,a*!b*c*!d+!b*!c*d+b*c*d+!a*d+!a*!c,4,15,15,4,38,True,True,True
P10459,a*!b*c*!d+!b*!c*d+b*c*d+!a*b*!c+!a*d,4,13,14,4,35,True,True,True
P10460,a*!b*!d+b*c*d+!a*d+!b*!c,4,8,10,4,26,True,True,True
P10461,a*!b*!d+!b*!c*d+b*c*d+!a*d,4,12,12,4,32,True,True,True
P10462,a*!b*c*!d+!b*!c*d+b*c*d+!a*!b*!c+!a*d,4,18,15,4,41,True,True,True
P10463,a*!b*c*!d+!b*!c*d+b*c*d+!a*d,4,12,,,,True,False,False
P10472,b*c*d+!b*!c+!a*!c+!a*!b,4,8,7,3,21,True,True,True
P10473,b*c*d+a*!b*!c+!a*b*!c+!a*!b*c+!a*d,4,13,20,4,41,True,True,True
P10474,!b*!c*d+b*c*d+!a*!c+!a*!b,4,8,7,3,21,True,True,True
P10475,!b*!c*d+b*c*d+!a*b*!c+!a*!b*c,4,12,10,3,28,True,True,True
P10476,b*c*d+!a*d+!b*!c+!a*!b,4,10,8,3,24,True,True,True
P10477,b*c*d+a*!b*!c+!a*!b*c+!a*d,4,8,10,3,24,True,True,True
P10478,!b*!c*d+b*c*d+!a*d+!a*!b,4,8,8,3,22,True,True,True
P10479,!b*!c*d+b*c*d+!a*!b*c+!a*d,4,7,9,3,22,True,True,True
P10492,b*c*d+!a*d+!b*!c,4,9,8,3,23,True,True,True
P10493,b*c*d+a*!b*!c+!a*d,4,12,11,3,29,True,True,True
P10494,!b*!c*d+b*c*d+!a*!b*!c+!a*d,4,8,9,3,23,True,True,True
P10495,!b*!c*d+b*c*d+!a*d,4,6,7,3,19,True,True,True
P10644,!b*!c*!d+a*!c*!d+a*!b*!d+b*c*d+!a*c*d+!a*b*d+a*!b*!c+!a*b*c,4,,,,,False,False,False
P10645,a*!c*!d+a*!b*!d+b*c*d+!a*c*d+!a*b*d+a*!b*!c+!a*b*c,4,,,,,False,False,False
P10646,!a*!b*!c*!d+a*b*!c*!d+a*!b*c*!d+a*!b*!c*d+b*c*d+!a*c*d+!a*b*d+!a*b*c,4,,,,,False,False,False
P10647,a*b*!c*!d+a*!b*c*!d+a*!b*!c*d+b*c*d+!a*c*d+!a*b*d+!a*b*c,4,,,,,False,False,False
P10648,!a*!c*!d+a*!b*!d+b*c*d+!a*c*d+a*!b*!c+!a*b,4,15,17,4,40,True,True,True
P10649,a*!b*!d+b*c*d+!a*c*d+a*!b*!c+!a*b,4,12,15,4,35,True,True,True
P10650,a*!b*c*!d+a*!b*!c*d+!a*!c*!d+b*c*d+!a*c*d+!a*b,4,20,,,,True,False,False
P10651,a*!b*c*!d+a*!b*!c*d+b*c*d+!a*c*d+!a*b,4,12,18,4,38,True,True,True
P10652,!b*!c*!d+a*!b*!d+b*c*d+!a*c*d+!a*b*d+a*!b*!c+!a*b*c,4,20,,,,True,False,False
P10653,a*!b*!d+b*c*d+!a*c*d+!a*b*d+a*!b*!c+!a*b*c,4,17,,,,True,False,False
P10654,!a*!b*!c*!d+a*!b*c*!d+a*!b*!c*d+b*c*d+!a*c*d+!a*b*d+!a*b*c,4,,,,,False,False,False
P10655,a*!b*c*!d+a*!b*!c*d+b*c*d+!a*c*d+!a*b*d+!a*b*c,4,18,,,,True,False,False
P10664,b*c*d+a*!b*!c+!a*!d+!a*c+!a*b,4,10,11,4,29,True,True,True
P10665,b*c*d+a*!b*!c+!a*c+!a*b,4,13,8,3,27,True,True,True
P10666,a*!b*!c*d+b*c*d+!a*!d+!a*c+!a*b,4,10,9,4,27,True,True,True
P10667,a*!b*!c*d+b*c*d+!a*c+!a*b,4,14,8,3,28,True,True,True
P10668,!a*!b*!d+b*c*d+!a*b*d+a*!b*!c+!a*c,4,15,15,4,38,True,True,True
P10669,b*c*d+!a*b*d+a*!b*!c+!a*c,4,12,11,3,29,True,True,True
P10670,a*!b*!c*d+!a*!b*!d+b*c*d+!a*b*d+!a*c,4,14,,,,True,False,False
P10671,a*!b*!c*d+b*c*d+!a*b*d+!a*c,4,10,11,3,27,True,True,True
P10684,!b*!c*!d+b*c*d+!a*c*d+!a*b*d+a*!b*!c+!a*b*c,4,19,20,4,47,True,True,True
P10685,b*c*d+!a*c*d+!a*b*d+a*!b*!c+!a*b*c,4,20,18,4,46,True,True,True
P10686,!a*!b*!c*!d+a*!b*!c*d+b*c*d+!a*c*d+!a*b*d+!a*b*c,4,,,,,False,False,False
P10687,a*!b*!c*d+b*c*d+!a*c*d+!a*b*d+!a*b*c,4,18,11,3,35,True,True,True
P10688,b*c*d+!a*c*d+!a*b*d+a*!b*!c+!c*!d+!b*!d,4,16,11,4,35,True,True,True
P10689,a*!c*!d+!b*c*!d+b*c*d+!a*c*d+a*!b*!c+!a*b*!c,4,17,15,4,40,True,True,True
P10690,a*!b*!c*d+b*!c*!d+!a*!c*!d+!b*c*!d+b*c*d+!a*c*d+!a*b*d,4,,,,,False,False,False
P10691,a*!b*!c*d+b*!c*!d+!b*c*!d+b*c*d+!a*c*d+!a*b*d,4,,,,,False,False,False
P10692,a*!c*!d+b*c*d+!a*c*d+!a*b*d+a*!b*!c+!b*!d,4,,12,,,False,True,False
P10693,a*!c*!d+!b*c*!d+b*c*d+!a*c*d+!a*b*d+a*!b*!c,4,19,20,4,47,True,True,True
P10694,a*b*!c*!d+a*!b*!c*d+!b*c*!d+!a*!b*!d+b*c*d+!a*c*d+!a*b*d,4,,,,,False,False,False
P10695,a*b*!c*!d+a*!b*!c*d+!b*c*!d+b*c*d+!a*c*d+!a*b*d,4,,,,,False,False,False
P10696,b*c*d+!a*c*d+a*!b*!c+!a*b*!c+!b*!d,4,11,15,4,34,True,True,True
P10697,a*!b*!d+b*c*d+a*!b*!c+!a*b*!c+!a*!b*c,4,13,17,4,38,True,True,True
P10698,a*!b*!c*d+!a*!c*!d+!b*c*!d+b*c*d+!a*c*d+!a*b*d,4,,18,,,False,True,False
P10699,a*!b*!c*d+!b*c*!d+b*c*d+!a*c*d+!a*b*!c,4,20,17,4,45,True,True,True
P10700,b*c*d+!a*c*d+!a*b*d+a*!b*!c+!b*!d,4,15,,,,True,False,False
P10701,a*!b*!d+b*c*d+!a*b*d+a*!b*!c+!a*!b*c,4,13,17,4,38,True,True,True
P10702,a*!b*!c*d+!b*c*!d+!a*!b*!d+b*c*d+!a*c*d+!a*b*d,4,16,,,,True,False,False
P10703,a*!b*!c*d+!b*c*!d+b*c*d+!a*c*d+!a*b*d,4,15,16,4,39,True,True,True
P10708,!b*!c*!d+a*!c*!d+a*!b*!d+b*c*d+!a*c*d+!a*b*d+a*!b*!c,4,15,20,4,43,True,True,True
P10709,a*!c*!d+a*!b*!d+b*c*d+!a*c*d+!a*b*d+a*!b*!c,4,,19,,,False,True,False
P10710,!a*!b*!c*!d+a*b*!c*!d+a*!b*c*!d+a*!b*!c*d+b*c*d+!a*c*d+!a*b*d,4,,,,,False,False,False
P10711,a*b*!c*!d+a*!b*c*!d+a*!b*!c*d+b*c*d+!a*c*d+!a*b*d,4,20,19,4,47,True,True,True
P10712,!a*!c*!d+a*!b*!d+b*c*d+!a*c*d+!a*b*d+a*!b*!c,4,17,,,,True,False,False
P10713,a*!b*!d+b*c*d+!a*c*d+a*!b*!c+!a*b*!c,4,17,15,4,40,True,True,True
P10714,a*!b*c*!d+a*!b*!c*d+!a*!c*!d+b*c*d+!a*c*d+!a*b*d,4,17,,,,True,False,False
P10715,a*!b*c*!d+a*!b*!c*d+b*c*d+!a*c*d+!a*b*!c,4,19,,,,True,False,False
P10716,!b*!c*!d+a*!b*!d+b*c*d+!a*c*d+!a*b*d+a*!b*!c,4,14,,,,True,False,False
P10717,a*!b*!d+b*c*d+!a*c*d+!a*b*d+a*!b*!c,4,12,20,4,40,True,True,True
P10718,!a*!b*!c*!d+a*!b*c*!d+a*!b*!c*d+b*c*d+!a*c*d+!a*b*d,4,20,,,,True,False,False
P10719,a*!b*c*!d+a*!b*!c*d+b*c*d+!a*c*d+!a*b*d,4,11,18,4,37,True,True,True
P10728,!a*!c*!d+b*c*d+!a*b*d+a*!b*!c+!a*!b*c,4,13,13,4,34,True,True,True
P10729,b*c*d+a*!b*!c+!a*b*!c+!a*!b*c,4,18,15,3,39,True,True,True
P10730,a*!b*!c*d+!a*!c*!d+b*c*d+!a*b*d+!a*!b*c,4,18,17,4,43,True,True,True
P10731,a*!b*!c*d+b*c*d+!a*b*!c+!a*!b*c,4,14,9,3,29,True,True,True
P10732,!b*!c*!d+b*c*d+!a*b*d+a*!b*!c+!a*!b*c,4,17,20,4,45,True,True,True
P10733,b*c*d+!a*b*d+a*!b*!c+!a*!b*c,4,16,15,3,37,True,True,True
P10734,a*!b*!c*d+!a*!b*!d+b*c*d+!a*c*d+!a*b*d,4,13,12,4,33,True,True,True
P10735,a*!b*!c*d+b*c*d+!a*b*d+!a*!b*c,4,13,12,3,31,True,True,True
P10748,!b*!c*!d+b*c*d+!a*c*d+!a*b*d+a*!b*!c,4,16,18,4,42,True,True,True
P10749,b*c*d+!a*c*d+!a*b*d+a*!b*!c,4,13,10,3,29,True,True,True
P10750,!a*!b*!c*!d+a*!b*!c*d+b*c*d+!a*c*d+!a*b*d,4,16,19,4,43,True,True,True
P10751,a*!b*!c*d+b*c*d+!a*c*d+!a*b*d,4,18,8,3,32,True,True,True
P10920,!b*!c*!d+b*c*d+!a,4,7,7,4,22,True,True,True
P10921,a*!b*!c*!d+b*c*d+!a*d+!a*c+!a*b,4,11,17,4,36,True,True,True
P10922,b*c*d+!a,4,4,4,1,10,True,True,True
P10923,b*c*d+!a*d+!a*c+!a*b,4,7,7,1,16,True,True,True
P10924,!b*!c*!d+b*c*d+!a*d+!a*c,4,10,8,4,26,True,True,True
P10925,a*!b*!c*!d+b*c*d+!a*d+!a*c,4,15,10,4,33,True,True,True
P10926,b*c*d+!a*d+!a*c+!a*!b,4,7,7,2,18,True,True,True
P10927,b*c*d+!a*d+!a*c,4,6,6,1,14,True,True,True
P10940,!b*!c*!d+b*c*d+!a*b*c+!a*d,4,14,16,4,38,True,True,True
P10941,a*!b*!c*!d+b*c*d+!a*b*c+!a*d,4,12,15,4,35,True,True,True
P10942,b*c*d+!a*!b*!c+!a*b*c+!a*d,4,10,9,3,25,True,True,True
P10943,b*c*d+!a*b*c+!a*d,4,8,8,1,18,True,True,True
P10944,b*c*d+!c*!d+!b*!d+!a*d,4,9,8,4,25,True,True,True
P10945,a*!c*!d+!b*c*!d+b*c*d+!a*b*!c+!a*d,4,11,14,4,33,True,True,True
P10946,b*!c*!d+!b*c*!d+b*c*d+!a*d+!a*!c,4,9,10,4,27,True,True,True
P10947,b*!c*!d+!b*c*!d+b*c*d+!a*d,4,11,13,4,32,True,True,True
P10948,a*!c*!d+b*c*d+!b*!d+!a*d,4,12,14,4,34,True,True,True
P10949,a*!c*!d+!b*c*!d+b*c*d+!a*d,4,9,10,4,27,True,True,True
P10950,a*b*!c*!d+!b*c*!d+b*c*d+!a*d+!a*!b,4,15,16,4,39,True,True,True
P10951,a*b*!c*!d+!b*c*!d+b*c*d+!a*d,4,15,11,4,34,True,True,True
P10952,b*c*d+!b*!d+!a*d+!a*!c,4,8,8,4,24,True,True,True
P10953,a*!b*!d+b*c*d+!a*b*!c+!a*!b*c+!a*d,4,11,12,4,31,True,True,True
P10954,!b*c*!d+b*c*d+!a*d+!a*!c,4,9,7,4,24,True,True,True
P10955,!b*c*!d+b*c*d+!a*b*!c+!a*d,4,11,8,4,27,True,True,True
P10956,b*c*d+!b*!d+!a*d,4,9,7,3,22,True,True,True
P10957,!b*c*!d+a*!b*!d+b*c*d+!a*d,4,8,12,3,26,True,True,True
P10958,!b*c*!d+b*c*d+!a*d+!a*!b,4,7,6,3,19,True,True,True
P10959,!b*c*!d+b*c*d+!a*d,4,9,9,3,24,True,True,True
P10964,a*!c*!d+a*!b*!d+b*c*d+!a*!b*!c+!a*d,4,15,17,4,40,True,True,True
P10965,a*!c*!d+a*!b*!d+b*c*d+!a*d,4,12,8,4,28,True,True,True
P10966,a*b*!c*!d+a*!b*c*!d+b*c*d+!a*!b*!c+!a*d,4,20,,,,True,False,False
P10967,a*b*!c*!d+a*!b*c*!d+b*c*d+!a*d,4,15,16,4,39,True,True,True
P10968,a*!b*!d+b*c*d+!a*d+!a*!c,4,9,12,4,29,True,True,True
P10969,a*!b*!d+b*c*d+!a*b*!c+!a*d,4,8,11,4,27,True,True,True
P10970,a*!b*c*!d+b*c*d+!a*d+!a*!c,4,10,8,4,26,True,True,True
P10971,a*!b*c*!d+b*c*d+!a*b*!c+!a*d,4,8,10,4,26,True,True,True
P10972,a*!b*!d+b*c*d+!a*!b*!c+!a*d,4,9,8,4,25,True,True,True
P10973,a*!b*!d+b*c*d+!a*d,4,9,10,3,25,True,True,True
P10974,a*!b*c*!d+b*c*d+!a*!b*!c+!a*d,4,10,8,4,26,True,True,True
P10975,a*!b*c*!d+b*c*d+!a*d,4,9,9,4,26,True,True,True
P10984,!b*!c*!d+b*c*d+!a*!c+!a*!b,4,10,9,4,27,True,True,True
P10985,a*!b*!c*!d+b*c*d+!a*b*!c+!a*!b*c+!a*d,4,14,13,4,35,True,True,True
P10986,b*c*d+!a*!c+!a*!b,4,6,6,3,18,True,True,True
P10987,b*c*d+!a*b*!c+!a*!b*c+!a*d,4,7,8,3,21,True,True,True
P10988,!b*!c*!d+b*c*d+!a*d+!a*!b,4,8,13,4,29,True,True,True
P10989,a*!b*!c*!d+b*c*d+!a*!b*c+!a*d,4,13,10,4,31,True,True,True
P10990,b*c*d+!a*d+!a*!b,4,5,5,2,14,True,True,True
P10991,b*c*d+!a*!b*c+!a*d,4,6,6,2,16,True,True,True
P11004,!b*!c*!d+b*c*d+!a*d,4,7,10,4,25,True,True,True
P11005,a*!b*!c*!d+b*c*d+!a*d,4,11,12,4,31,True,True,True
P11006,b*c*d+!a*!b*!c+!a*d,4,6,6,3,18,True,True,True
P11007,b*c*d+!a*d,4,4,4,1,10,True,True,True
P11196,!b*!c*!d+b*c*d+!a*c*d+!a*b*d+!a*b*c,4,15,16,4,39,True,True,True
P11197,a*!b*!c*!d+b*c*d+!a*c*d+!a*b*d+!a*b*c,4,19,16,4,43,True,True,True
P11198,!a*!b*!c*!d+b*c*d+!a*c*d+!a*b*d+!a*b*c,4,13,11,4,32,True,True,True
P11199,b*c*d+!a*c*d+!a*b*d+!a*b*c,4,10,8,1,20,True,True,True
P11200,b*c*d+!a*c*d+!a*b*d+!c*!d+!b*!d,4,18,11,4,37,True,True,True
P11201,a*!c*!d+!b*c*!d+b*c*d+!a*c*d+!a*b*!c,4,14,17,4,39,True,True,True
P11202,b*!c*!d+!a*!c*!d+!b*c*!d+b*c*d+!a*c*d+!a*b*d,4,20,15,4,43,True,True,True
P11203,b*!c*!d+!b*c*!d+b*c*d+!a*c*d+!a*b*d,4,20,10,4,38,True,True,True
P11204,a*!c*!d+b*c*d+!a*c*d+!a*b*d+!b*!d,4,18,11,4,37,True,True,True
P11205,a*!c*!d+!b*c*!d+b*c*d+!a*c*d+!a*b*d,4,15,13,4,36,True,True,True
P11206,a*b*!c*!d+!b*c*!d+!a*!b*!d+b*c*d+!a*c*d+!a*b*d,4,19,,,,True,False,False
P11207,a*b*!c*!d+!b*c*!d+b*c*d+!a*c*d+!a*b*d,4,19,18,4,45,True,True,True
P11208,b*c*d+!a*c*d+!a*b*!c+!b*!d,4,11,11,4,30,True,True,True
P11209,a*!b*!d+b*c*d+!a*b*!c+!a*!b*c,4,12,18,4,38,True,True,True
P11210,!a*!c*!d+!b*c*!d+b*c*d+!a*c*d+!a*b*d,4,16,14,4,38,True,True,True
P11211,!b*c*!d+b*c*d+!a*c*d+!a*b*!c,4,12,9,4,29,True,True,True
P11212,b*c*d+!a*c*d+!a*b*d+!b*!d,4,14,8,3,28,True,True,True
P11213,a*!b*!d+b*c*d+!a*b*d+!a*!b*c,4,14,9,3,29,True,True,True
P11214,!b*c*!d+!a*!b*!d+b*c*d+!a*c*d+!a*b*d,4,12,12,3,30,True,True,True
P11215,!b*c*!d+b*c*d+!a*c*d+!a*b*d,4,10,9,3,25,True,True,True
P11220,!b*!c*!d+a*!c*!d+a*!b*!d+b*c*d+!a*c*d+!a*b*d,4,13,19,4,40,True,True,True
P11221,a*!c*!d+a*!b*!d+b*c*d+!a*c*d+!a*b*d,4,11,13,4,32,True,True,True
P11222,!a*!b*!c*!d+a*b*!c*!d+a*!b*c*!d+b*c*d+!a*c*d+!a*b*d,4,,,,,False,False,False
P11223,a*b*!c*!d+a*!b*c*!d+b*c*d+!a*c*d+!a*b*d,4,11,15,4,34,True,True,True
P11224,!a*!c*!d+a*!b*!d+b*c*d+!a*c*d+!a*b*d,4,13,10,4,31,True,True,True
P11225,a*!b*!d+b*c*d+!a*c*d+!a*b*!c,4,10,14,4,32,True,True,True
P11226,a*!b*c*!d+!a*!c*!d+b*c*d+!a*c*d+!a*b*d,4,11,12,4,31,True,True,True
P11227,a*!b*c*!d+b*c*d+!a*c*d+!a*b*!c,4,11,13,4,32,True,True,True
P11228,!b*!c*!d+a*!b*!d+b*c*d+!a*c*d+!a*b*d,4,11,15,4,34,True,True,True
P11229,a*!b*!d+b*c*d+!a*c*d+!a*b*d,4,20,15,4,43,True,True,True
P11230,!a*!b*!c*!d+a*!b*c*!d+b*c*d+!a*c*d+!a*b*d,4,14,13,4,35,True,True,True
P11231,a*!b*c*!d+b*c*d+!a*c*d+!a*b*d,4,10,9,3,25,True,True,True
P11240,!b*!c*!d+b*c*d+!a*b*!c+!a*!b*c,4,9,9,4,26,True,True,True
P11241,a*!b*!c*!d+b*c*d+!a*b*!c+!a*!b*c,4,20,18,4,46,True,True,True
P11242,!a*!c*!d+b*c*d+!a*b*d+!a*!b*c,4,9,9,4,26,True,True,True
P11243,b*c*d+!a*b*!c+!a*!b*c,4,7,9,3,22,True,True,True
P11244,!b*!c*!d+b*c*d+!a*b*d+!a*!b*c,4,11,11,4,30,True,True,True
P11245,a*!b*!c*!d+b*c*d+!a*b*d+!a*!b*c,4,11,15,4,34,True,True,True
P11246,!a*!b*!d+b*c*d+!a*c*d+!a*b*d,4,8,9,3,23,True,True,True
P11247,b*c*d+!a*b*d+!a*!b*c,4,7,7,2,18,True,True,True
P11260,!b*!c*!d+b*c*d+!a*c*d+!a*b*d,4,16,17,4,41,True,True,True
P11261,a*!b*!c*!d+b*c*d+!a*c*d+!a*b*d,4,10,14,4,32,True,True,True
P11262,!a*!b*!c*!d+b*c*d+!a*c*d+!a*b*d,4,9,10,4,27,True,True,True
P11263,b*c*d+!a*c*d+!a*b*d,4,8,6,1,16,True,True,True
P11456,b*c*d+!c*!d+!b*!d+!b*!c+!a*!b,4,12,8,4,28,True,True,True
P11457,b*!c*!d+a*!b*!d+!b*!c*d+b*c*d+!a*!b*c,4,18,18,4,44,True,True,True
P11458,b*!c*!d+!b*c*!d+!b*!c*d+b*c*d+!a*!b,4,9,11,4,28,True,True,True
P11459,b*!c*!d+!b*c*!d+!b*!c*d+b*c*d+!a*c*d,4,18,15,4,41,True,True,True
P11460,a*!c*!d+b*c*d+!b*!d+!b*!c+!a*!b,4,10,11,4,29,True,True,True
P11461,a*!c*!d+!b*c*!d+!b*!c*d+b*c*d+!a*c*d,4,11,10,4,29,True,True,True
P11462,a*b*!c*!d+!b*c*!d+!b*!c*d+b*c*d+!a*!b,4,,10,,,False,True,False
P11463,a*b*!c*!d+!b*c*!d+!b*!c*d+b*c*d+!a*c*d,4,12,16,4,36,True,True,True
P11464,!a*!c*!d+b*c*d+!b*!d+!b*!c+!a*!b,4,8,9,4,25,True,True,True
P11465,!a*b*!c*!d+a*!b*!d+!b*!c*d+b*c*d+!a*!b*c,4,16,13,4,37,True,True,True
P11466,!a*!c*!d+!b*c*!d+!b*!c*d+b*c*d+!a*!b,4,10,9,4,27,True,True,True
P11467,!a*b*!c*!d+!b*c*!d+!b*!c*d+b*c*d+!a*c*d,4,20,,,,True,False,False
P11468,b*c*d+!b*!d+!b*!c+!a*!b,4,8,9,4,25,True,True,True
P11469,a*!b*!d+!b*!c*d+b*c*d+!a*!b*c,4,14,11,4,33,True,True,True
P11470,!b*c*!d+!b*!c*d+b*c*d+!a*!b,4,8,9,4,25,True,True,True
P11471,!b*c*!d+!b*!c*d+b*c*d+!a*c*d,4,12,12,4,32,True,True,True
P11472,a*!b*!d+b*c*d+!a*!b*d+!c*!d+!b*!c,4,12,15,4,35,True,True,True
P11473,b*!c*!d+a*!b*!d+!b*!c*d+b*c*d+!a*c*d,4,15,10,4,33,True,True,True
P11474,a*!b*c*!d+b*!c*!d+!b*!c*d+b*c*d+!a*c*d+!a*!b*!c,4,17,11,4,36,True,True,True
P11475,a*!b*c*!d+b*!c*!d+!b*!c*d+b*c*d+!a*c*d,4,14,13,4,35,True,True,True
P11476,a*!c*!d+a*!b*!d+b*c*d+!a*c*d+!b*!c,4,16,11,4,35,True,True,True
P11477,a*!c*!d+a*!b*!d+!b*!c*d+b*c*d+!a*c*d,4,14,9,4,31,True,True,True
P11478,a*b*!c*!d+a*!b*c*!d+!b*!c*d+b*c*d+!a*c*d+!a*!b*!c,4,,,,,False,False,False
P11479,a*b*!c*!d+a*!b*c*!d+!b*!c*d+b*c*d+!a*c*d,4,17,15,4,40,True,True,True
P11480,!a*!c*!d+a*!b*!d+b*c*d+!a*c*d+!b*!c,4,16,10,4,34,True,True,True
P11481,!a*b*!c*!d+a*!b*!d+!b*!c*d+b*c*d+!a*c*d,4,17,11,4,36,True,True,True
P11482,a*!b*c*!d+!a*!c*!d+!b*!c*d+b*c*d+!a*c*d,4,16,11,4,35,True,True,True
P11483,!a*b*!c*!d+a*!b*c*!d+!b*!c*d+b*c*d+!a*c*d,4,13,,,,True,False,False
P11484,a*!b*!d+b*c*d+!a*c*d+!b*!c,4,11,12,4,31,True,True,True
P11485,a*!b*!d+!b*!c*d+b*c*d+!a*c*d,4,8,9,4,25,True,True,True
P11486,a*!b*c*!d+!b*!c*d+b*c*d+!a*c*d+!a*!b*!c,4,11,15,4,34,True,True,True
P11487,a*!b*c*!d+!b*!c*d+b*c*d+!a*c*d,4,13,10,4,31,True,True,True
